"184","The enzymes that digest starch are produced in the small intestine and ______.","$\text{Large intestine}$","$\text{Stomach}$","$\text{Mouth}$",,"choice_c","2015-01-03 02:57:20","2015-01-03 02:57:20","module","biology","8","Help With Digestion",NULL,NULL,NULL,NULL,NULL,"$\text{The enzymes for digestion of carbohydrates are produced the stomach and small intestine and are called carbohydrase enzymes}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"185","The enzymes that digest proteins are produced in the pancreas and ________.","$\text{Large intestine}$","$\text{Stomach}$","$\text{Mouth}$",,"choice_b","2015-01-03 02:59:19","2015-01-03 02:59:19","module","biology","9","Help With Digestion",NULL,NULL,NULL,NULL,NULL,"$\text{The enzymes for digestion of proteins are produced the stomach and pancreas and are called protease enzymes}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"186","Which of the following does not help in reducing harmful effects on the environment.","$\text{Organic Farming}$","$\text{Greenhouse}$","$\text{Solar Farming}$","$\text{Intensive Farming}$","choice_d","2015-01-03 02:59:32","2015-01-03 03:07:16","module","biology","2","Human Influence on the Environment",NULL,NULL,NULL,NULL,NULL,"$\text{Intensive farming uses huge amounts of water, energy, and industrial chemicals; increasing pollution.}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"187","Adding two drops of yellow iodine solution to the food solution is the test for ________.","$\text{Fat}$","$\text{Starch}$","$\text{Protein}$","$\text{Glucose}$","choice_b","2015-01-03 03:03:58","2015-01-03 03:03:58","module","biology","1","Nutrition and Food Tests",NULL,NULL,NULL,NULL,NULL,"$\text{Strach turns iodine violet}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"188","Adding some weak copper sulphate and drops of sodium hydroxide to the food solution makes it turn purple. This is the test for _________. ","$\text{Fat}$","$\text{Starch}$","$\text{Protein}$","$\text{Glucose}$","choice_c","2015-01-03 03:05:13","2015-01-03 03:05:13","module","biology","2","Nutrition and Food Tests",NULL,NULL,NULL,NULL,NULL,"$\text{Proteins turn Weak copper sulphate and Sodium Hydroxide solution purple}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"189","We use carbohydrates for _________.","$\text{Energy}$","$\text{Insulation}$","$\text{Replace damaged cells}$",,"choice_a","2015-01-03 03:06:19","2015-01-03 03:06:19","module","biology","3","Nutrition and Food Tests",NULL,NULL,NULL,NULL,NULL,"$\text{Carbohydrates are primary source of energy for the body}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"190","Bodies need fat to repair and replace cells, and make enzymes for growth.","$\text{True}$","$\text{False}$",,,"choice_b","2015-01-03 03:07:21","2015-01-03 03:07:21","module","biology","4","Nutrition and Food Tests",NULL,NULL,NULL,NULL,NULL,"$\text{Bodies need fat to store energy, make cell membrane and insulation.}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"191","Deficiency diseases are caused by a lack of _____________.","$\text{Proteins}$","$\text{Carbohydrates}$","$\text{Vitamins and minerals}$","$\text{Fats}$","choice_c","2015-01-03 03:08:41","2015-01-03 03:08:41","module","biology","5","Nutrition and Food Tests",NULL,NULL,NULL,NULL,NULL,"$\text{Dieficiency disease are caused by the lack of vitamins and minerals}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"192","___________ refers to the cutting down of trees and forests.","$\text{Deforestation}$","$\text{Eutrophication}$","$\text{Intensive Farming}$","$\text{Inorganic Farming}$","choice_a","2015-01-03 03:09:56","2015-01-03 03:09:56","module","biology","3","Human Influence on the Environment",NULL,NULL,NULL,NULL,NULL,"$\text{Deforestation involves the cutting down of trees and forests}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"193","The blood vessel entering the kidney. _______","$\text{Pulmonary artery}$","$\text{Renal artery}$","$\text{Vena cava}$",,"choice_b","2015-01-03 03:11:23","2015-01-03 03:11:23","module","biology","1","Circulation",NULL,NULL,NULL,NULL,NULL,"$\text{Blood is supplied to the kidney by renal artery}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"194","Manure can be used as an alternative to fertilisers.","$\text{True}$","$\text{False}$",,,"choice_a","2015-01-03 03:11:31","2015-01-03 03:11:31","module","biology","4","Human Influence on the Environment",NULL,NULL,NULL,NULL,NULL,"$\text{Manure is a natural fertilizer and it is not harmlful like synthetic fertilizers}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"195","The side of the heart that contains oxygenated blood. _________","$\text{Left}$","$\text{Right}$","$\text{Both}$",,"choice_a","2015-01-03 03:12:43","2015-01-03 03:12:43","module","biology","2","Circulation",NULL,NULL,NULL,NULL,NULL,"$\text{The left side of the heart contains oxygenated blood whereas the right side conatins deoxygenated blood}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"196","Deforestation leads to increase in the level of carbon dioxide in the air.","$\text{True}$","$\text{False}$",,,"choice_a","2015-01-03 03:13:48","2015-01-03 03:13:48","module","biology","5","Human Influence on the Environment",NULL,NULL,NULL,NULL,NULL,"$\text{Deforestation causes increase in carbon dioxide as plants are responsible for absorbing carbon dioxide during photoysnthesis}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"197","The blood vessel that returns the deoxygenated blood to the heart. _______","$\text{Vena cava}$","$\text{Aorta}$","$\text{Pulmonary artery}$","$\text{Pulmonary vein}$","choice_a","2015-01-03 03:14:06","2015-01-03 03:14:06","module","biology","3","Circulation",NULL,NULL,NULL,NULL,NULL,"$\text{Superior and Inferior Vena Cava carry deoxygenated blood to the heart}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"198","The blood flows from the ventricles, goes out of the aorta and _________.","$\text{Pulmonary artery}$","$\text{Renal artery}$","$\text{Vena cava}$",,"choice_a","2015-01-03 03:15:09","2015-01-03 03:15:09","module","biology","4","Circulation",NULL,NULL,NULL,NULL,NULL,"$\text{Pulmonary artery carries bloods to the lungs for purification}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"199","A ___________ is an animal which hunts and kills another animal.","$\text{Predator}$","$\text{Prey}$",,,"choice_a","2015-01-03 03:16:10","2015-01-03 03:16:10","module","biology","1","Adaptation and Competition",NULL,NULL,NULL,NULL,NULL,"$\text{A predator kills the prey}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"200","The blood vessels that enter the organs and narrow down into capillaries. ________","$\text{Pulmonary vein}$","$\text{Pulmonary vein}$","$\text{Arteries}$",,"choice_c","2015-01-03 03:16:17","2015-01-03 03:16:17","module","biology","5","Circulation",NULL,NULL,NULL,NULL,NULL,"$\text{Arteries carry blood to the organs and form capillaries after rapid branching}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"201","A ____________ is where an organism lives; it has the conditions needed for it to survive.","$\text{Community}$","$\text{Population}$","$\text{Habitat}$",,"choice_c","2015-01-03 03:17:31","2015-01-03 03:17:31","module","biology","2","Adaptation and Competition",NULL,NULL,NULL,NULL,NULL,"$\text{The habitat is the place where an organism lives. The habitat has conductions conucive to survival}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"202","Haemoglobin is a protein, which becomes oxyhaemoglobin in the ______.","$\text{Lungs}$","$\text{Muscles}$","$\text{Heart}$",,"choice_a","2015-01-03 03:17:53","2015-01-03 03:17:53","module","biology","1","Blood",NULL,NULL,NULL,NULL,NULL,"$\text{Lungs are where blood get oxygenated which results in the formation of formation of oxyhameoglobin from haemoglobin}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"203"," ______  play an essential role in the blood clotting process.","$\text{Red blood cells}$","$\text{White blood cells}$","$\text{Platelets}$",,"choice_c","2015-01-03 03:18:52","2015-01-03 03:18:52","module","biology","2","Blood",NULL,NULL,NULL,NULL,NULL,"$\text{Platelets (thrombocytes) help the blood to clot}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"204","The factors that affect the size of a population are always constant.","$\text{True}$","$\text{False}$",,,"choice_b","2015-01-03 03:19:13","2015-01-03 03:19:13","module","biology","3","Adaptation and Competition",NULL,NULL,NULL,NULL,NULL,"$\text{The factors that affect the size of a population vary with time of day and time of year.}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"205","_________ carry oxygen to tissues through out the body.","$\text{Red blood cells}$","$\text{White blood cells}$","$\text{Platelets}$",,"choice_a","2015-01-03 03:19:53","2015-01-03 03:19:53","module","biology","3","Blood",NULL,NULL,NULL,NULL,NULL,"$\text{Red blood cells have haemoglobin which carries oxygen to the various parts of the body}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"206","The main function of the ________ is to defend the body against infection.","$\text{Red blood cells}$","$\text{White blood cells}$","$\text{Platelets}$",,"choice_b","2015-01-03 03:20:46","2015-01-03 03:20:46","module","biology","4","Blood",NULL,NULL,NULL,NULL,NULL,"$\text{White blood cells}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"207","If the population of the prey increases, the population of the predator decreases.","$\text{True}$","$\text{False}$",,,"choice_b","2015-01-03 03:21:06","2015-01-03 03:21:06","module","biology","4","Adaptation and Competition",NULL,NULL,NULL,NULL,NULL,"$\text{If the population of the prey increases, the population of the predator increases.}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"208","White blood cells have a ______ whereas red blood cells don't.","$\text{Vacuole}$","$\text{Nucleus}$","$\text{Cell wall}$",,"choice_b","2015-01-03 03:22:01","2015-01-03 03:22:01","module","biology","5","Blood",NULL,NULL,NULL,NULL,NULL,"$\text{White blood cells have a nucleus where as Red Blood Cells lack a nucleus}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"209","Animals have to compete for space, food and water in their struggle for survival.","$\text{True}$","$\text{False}$",,,"choice_a","2015-01-03 03:22:42","2015-01-03 03:22:42","module","biology","5","Adaptation and Competition",NULL,NULL,NULL,NULL,NULL,"$\text{This competition leads to an important theory of the survival of the fittest}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"210","______ carry blood at high pressure.","$\text{Arteries}$","$\text{Veins}$","$\text{Capillaries}$",,"choice_a","2015-01-03 03:25:37","2015-01-03 03:25:37","module","biology","1","Heart",NULL,NULL,NULL,NULL,NULL,"$\text{Arteries}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"212","______ carry blood at low pressure.","$\text{Arteries}$","$\text{Veins}$","$\text{Capillaries}$",,"choice_b","2015-01-03 03:26:46","2015-01-03 03:26:46","module","biology","2","Heart",NULL,NULL,NULL,NULL,NULL,"$\text{Veins}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"213","________ leaks out of capillaries to supply the cells with nutrients and oxygen.","$\text{Carbon dioxide}$","$\text{Oxygenated blood}$","$\text{Tissue fluid}$",,"choice_c","2015-01-03 03:27:42","2015-01-03 03:27:42","module","biology","3","Heart",NULL,NULL,NULL,NULL,NULL,"$\text{Tissue fluid}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"215","The ___________ side of the heart contains deoxygenated blood.","$\text{Right}$","$\text{Left}$",,,"choice_a","2015-01-03 03:28:42","2015-01-03 03:28:42","module","biology","4","Heart",NULL,NULL,NULL,NULL,NULL,"$\text{Right}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"216","The __________ has the thickest and most muscular wall.","$\text{Left atrium}$","$\text{Right atrium}$","$\text{Left ventricle}$","$\text{Right ventricle}$","choice_c","2015-01-03 03:29:45","2015-01-03 03:29:45","module","biology","5","Heart",NULL,NULL,NULL,NULL,NULL,"$\text{Left ventricle}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"218","Air we breathe out is clean, warm, contains more oxygen and contains more water vapour.","$\text{True}$","$\text{False}$",,,"choice_b","2015-01-03 03:31:13","2015-01-03 03:31:13","module","biology","1","The Breathing System",NULL,NULL,NULL,NULL,NULL,"$\text{Air we breathe out is clean, warm, contains more carbon dioxide and contains more water vapour.}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"219","Which of the following statements is true? ","$\text{We breathe in less oxygen and breathe out more carbon dioxide.}$","$\text{We breathe in more oxygen and breathe out more carbon dioxide.}$","$\text{We breathe in more oxygen and breathe out less carbon dioxide.}$","$\text{We breathe in less oxygen and breathe out less carbon dioxide.}$","choice_b","2015-01-03 03:32:41","2015-01-03 03:32:41","module","biology","2","The Breathing System",NULL,NULL,NULL,NULL,NULL,"$\text{The air we breathe in rich in Oxygen and the air we breathe out is rich on Carbon dioxide}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"221","What process releases energy in the cell?","$\text{Respiration}$","$\text{Digestion}$","$\text{Metabolism}$","$\text{Photosynthesis}$","choice_a","2015-01-03 03:33:50","2015-01-03 03:33:50","module","biology","3","The Breathing System",NULL,NULL,NULL,NULL,NULL,"$\text{Respiration release energy in the cell and Carbon dioxide as a bi-product}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"222","This is also called the wind pipe.","$\text{Cilia}$","$\text{Bronchioles}$","$\text{Trachea}$",,"choice_c","2015-01-03 03:34:44","2015-01-03 03:34:44","module","biology","4","The Breathing System",NULL,NULL,NULL,NULL,NULL,"$\text{Trachea is also called the wind pipe}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"224","Aerobic respiration is the incomplete breakdown of glucose without oxygen.","$\text{True}$","$\text{False}$",,,"choice_b","2015-01-03 03:36:15","2015-01-03 03:36:15","module","biology","1","Respiratioin",NULL,NULL,NULL,NULL,NULL,"$\text{Aerobic respiration is the breaking down of glucose with oxygen to make energy.}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"225","Respiration is a chemical reaction, occurring in plants and animals.","$\text{True}$","$\text{False}$",,,"choice_a","2015-01-03 03:37:34","2015-01-03 03:37:34","module","biology","2","Respiratioin",NULL,NULL,NULL,NULL,NULL,"$\text{True}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"226","What is anaerobic respiration in yeast called?","$\text{Respiration}$","$\text{Fermentation}$","$\text{Photosynthesis}$",,"choice_b","2015-01-03 03:38:33","2015-01-03 03:38:33","module","biology","3","Respiratioin",NULL,NULL,NULL,NULL,NULL,"$\text{Fermentation}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"227","The two waste products of respiration are water and _________.","$\text{Oxygen}$","$\text{Nitrogen}$","$\text{Carbon dioxide}$",,"choice_c","2015-01-03 03:39:32","2015-01-03 03:39:32","module","biology","4","Respiratioin",NULL,NULL,NULL,NULL,NULL,"$\text{Carbon dioxide}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"228","The CNS consists of the brain and spinal cord.","$\text{True}$","$\text{False}$",,,"choice_a","2015-01-03 04:11:38","2015-01-03 04:11:38","module","biology","1","The Nervous System",NULL,NULL,NULL,NULL,NULL,"$\text{Brain and the spinal cord make up the Central Nervous System}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"229","Neurones have","$\text{A nucleus, cytoplasm and cell membrane}$","$\text{A nucleus, cytoplasm and mitochondrion}$",,,"choice_a","2015-01-03 04:12:31","2015-01-03 04:12:31","module","biology","2","The Nervous System",NULL,NULL,NULL,NULL,NULL,"$\text{Neurones have cell membrane, cytoplasm and a nucleus}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"230","A motor neurone is connected to the receptors.","$\text{True}$","$\text{False}$",,,"choice_b","2015-01-03 04:13:21","2015-01-03 04:13:21","module","biology","3","The Nervous System",NULL,NULL,NULL,NULL,NULL,"$\text{Sensory neuron is connected to the receptors.}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"231","The gap between the two neurons is called a__________.","$\text{Mitochondrion}$","$\text{Nucleus}$","$\text{Synapse}$",,"choice_c","2015-01-03 04:14:24","2015-01-03 04:14:24","module","biology","4","The Nervous System",NULL,NULL,NULL,NULL,NULL,"$\text{The gap between two neurons is called a synapse}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"232","A change in the environment is called a _________.","$\text{Receptor}$","$\text{Response}$","$\text{Stimulus}$",,"choice_c","2015-01-03 04:15:24","2015-01-03 04:15:24","module","biology","5","The Nervous System",NULL,NULL,NULL,NULL,NULL,"$\text{A change in the environment is called a stimuli}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"233","Retina controls the amount of light entering the eye.","$\text{True}$","$\text{False}$"," ",,"choice_b","2015-01-03 04:16:33","2015-01-03 12:06:29","module","biology","1","Eye",NULL,NULL,NULL,NULL,NULL,"$\text{False}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"234","__________ is the hole in the middle of the iris.","$\text{Retina}$","$\text{Pupil}$",,,"choice_b","2015-01-03 04:17:22","2015-01-03 04:17:22","module","biology","2","Eye",NULL,NULL,NULL,NULL,NULL,"$\text{Pupil}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"235","What is the transparent layer in front of the eye?","$\text{Sclera}$","$\text{Retina}$","$\text{Cornea}$","$\text{Lens}$","choice_c","2015-01-03 04:18:28","2015-01-03 04:18:28","module","biology","3","Eye",NULL,NULL,NULL,NULL,NULL,"$\text{Cornea}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"236","________ contains light sensitive cells.","$\text{Blind spot}$","$\text{Optic nerve}$","$\text{Retina}$",,"choice_c","2015-01-03 04:19:25","2015-01-03 04:19:25","module","biology","4","Eye",NULL,NULL,NULL,NULL,NULL,"$\text{Retina}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"237","What is the shape of the lens when focusing on distant objects?","$\text{Fat and flat}$","$\text{Thin and flat}$","$\text{Thin and round}$","$\text{Fat and round}$","choice_b","2015-01-03 04:20:35","2015-01-03 04:20:35","module","biology","5","Eye",NULL,NULL,NULL,NULL,NULL,"$\text{Thin and flat}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"238","______ controls what passes in and out of the cell.","$\text{Cell membrane}$","$\text{Chloroplasts}$","$\text{Cytoplasm}$","$\text{Cell wall}$","choice_a","2015-01-03 04:22:41","2015-01-03 04:22:41","module","biology","1","Cells",NULL,NULL,NULL,NULL,NULL,"$\text{Cell membrane is a semi permeable mebrane that controls what is going in and out of the cell}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"239","The _________ gives the plant extra strength and support.","$\text{Cell membrane}$","$\text{Chloroplasts}$","$\text{Cytoplasm}$","$\text{Cell wall}$","choice_d","2015-01-03 04:23:49","2015-01-03 04:23:49","module","biology","2","Cells",NULL,NULL,NULL,NULL,NULL,"$\text{Cell wall is made of cellulose that gives plants extra strength and support}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"240","Respiration takes place in the _______.","$\text{Nucleus}$","$\text{Mitochondria}$","$\text{Cytoplasm}$","$\text{Vacuole}$","choice_b","2015-01-03 04:24:58","2015-01-03 04:24:58","module","biology","3","Cells",NULL,NULL,NULL,NULL,NULL,"$\text{Mitochondria are the sites of repsiration in the cell}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"241","A group of specialised cells carrying out the same job is called an organ.","$\text{True}$","$\text{False}$",,,"choice_b","2015-01-03 04:25:50","2015-01-03 04:25:50","module","biology","4","Cells",NULL,NULL,NULL,NULL,NULL,"$\text{A group of specialised cells carrying out the same job is called a tissue.}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"242","Red blood cells are the only cells not to have a nucleus.","$\text{True}$","$\text{False}$",,,"choice_a","2015-01-03 04:26:23","2015-01-03 04:26:23","module","biology","5","Cells",NULL,NULL,NULL,NULL,NULL,"$\text{Red Blood cells are the only cells that lack a nucleus}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"249","The greater the concentration difference, the slower the diffusion rate. This statement is:","$\text{True}$","$\text{False}$",,,"choice_b",NULL,NULL,"module","biology","1","Diffusion, Osmosis And Active Transport",NULL,NULL,NULL,NULL,NULL,"$\text{The greater the concentration difference, the faster the diffusion rate.}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"250","What substance moves by osmosis?","$\text{Carbon dioxide}$","$\text{Oxygen}$","$\text{Water}$",,"choice_c",NULL,NULL,"module","biology","2","Diffusion, Osmosis And Active Transport",NULL,NULL,NULL,NULL,NULL,"$\text{Water is moved by osmosis when separated by a semi permeable membrane from a region of higher concentration to the region of lower concentration (of water)}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"251","What happens to plant cells that lose water by osmosis?","$\text{They become flaccid.}$","$\text{They become turgid.}$",,,"choice_a",NULL,NULL,"module","biology","3","Diffusion, Osmosis And Active Transport",NULL,NULL,NULL,NULL,NULL,"$\text{Loss of water causes the plant cells to become flaccid}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"252","The energy for active transport comes from respiration. This statement is:","$\text{True}$","$\text{False}$",,,"choice_a",NULL,NULL,"module","biology","4","Diffusion, Osmosis And Active Transport",NULL,NULL,NULL,NULL,NULL,"$\text{Energy for active transport comes through respiration}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"253","The movement of molecules from an area of high concentration to an area of low concentration is defined as ________.","$\text{Photosynthesis}$","$\text{Diffusion}$","$\text{Osmosis}$","$\text{Respiration}$","choice_b",NULL,NULL,"module","biology","5","Diffusion, Osmosis And Active Transport",NULL,NULL,NULL,NULL,NULL,"$\text{Osmosis is the process when molecules from a region of higher concentration to a region of lower concentration}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"258","__________ is the job of the leaf.","$\text{Anchoring}$","$\text{Carrying water}$","$\text{Photosynthesis}$","$\text{Carries glucose}$","choice_c",NULL,NULL,"module","biology","1","Plant And Leaf - Structure And Function",NULL,NULL,NULL,NULL,NULL,"$\text{Leaves contain chlorophyll which helps in photosynthesis in the presence of sunlight}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
